"identificador","link_licitacion","fecha_actualizacion","vigente_o_anulada_o_archivada","primera_publicacion","estado","numero_de_expediente","objeto_del_contrato","identificador_unico_ted","valor_estimado_del_contrato","presupuesto_base_sin_impuestos","presupuesto_base_con_impuestos","CPVs","numero_CPVs","cpv_1","des_cpv_1","cpv_2","des_cpv_2","cpv_3","des_cpv_3","cpv_4","des_cpv_4","cpv_5","des_cpv_5","cpv_6","des_cpv_6","cpv_7","des_cpv_7","cpv_8","des_cpv_8","cpv_9","des_cpv_9","cpv_10","des_cpv_10","cpv_11","des_cpv_11","cpv_12","des_cpv_12","cpv_13","des_cpv_13","cpv_14","des_cpv_14","cpv_15","des_cpv_15","cpv_16","des_cpv_16","cpv_17","des_cpv_17","cpv_18","des_cpv_18","cpv_19","des_cpv_19","cpv_20","des_cpv_20","tipo_de_contrato","contrato_mixto","lugar_de_ejecucion","des_lugar_de_ejecucion","lat_lugar_de_ejecucion","lon_lugar_de_ejecucion","organo_de_contratacion","id_oc_en_placsp","nif_oc","dir3","enlace_al_perfil_de_contratante_del_oc","tipo_de_administracion","codigo_postal","tipo_de_procedimiento","sistema_de_contratacion","tramitacion","forma_de_presentacion_de_la_oferta","fecha_de_presentacion_de_ofertas","fecha_de_presentacion_de_solicitudes_de_participacion","directiva_de_aplicacion","contrato_sara_o_umbral","financiacion_europea_y_fuente","descripcion_de_la_financiacion_europea","subasta_electronica","subcontratacion_permitida","subcontratacion_permitida_porcentaje","lote","objeto_licitacion_o_lote","valor_estimado_licitacion_o_lote","presupuesto_base_con_impuestos_licitacion_o_lote","presupuesto_base_sin_impuestos_licitacion_o_lote","CPVs_lote","numero_CPVs_lote","cpv_lote_1","des_cpv_lote_1","cpv_lote_2","des_cpv_lote_2","cpv_lote_3","des_cpv_lote_3","cpv_lote_4","des_cpv_lote_4","cpv_lote_5","des_cpv_lote_5","cpv_lote_6","des_cpv_lote_6","cpv_lote_7","des_cpv_lote_7","cpv_lote_8","des_cpv_lote_8","cpv_lote_9","des_cpv_lote_9","cpv_lote_10","des_cpv_lote_10","cpv_lote_11","des_cpv_lote_11","cpv_lote_12","des_cpv_lote_12","cpv_lote_13","des_cpv_lote_13","cpv_lote_14","des_cpv_lote_14","cpv_lote_15","des_cpv_lote_15","cpv_lote_16","des_cpv_lote_16","cpv_lote_17","des_cpv_lote_17","cpv_lote_18","des_cpv_lote_18","cpv_lote_19","des_cpv_lote_19","cpv_lote_20","des_cpv_lote_20","lugar_ejecucion_licitacion_o_lote","des_lugar_de_ejecucion_licitacion_o_lote","lat_lugar_de_ejecucion_licitacion_o_lote","lon_lugar_de_ejecucion_licitacion_o_lote","resultado_licitacion_o_lote","fecha_del_acuerdo_licitacion_o_lote","numero_de_ofertas_recibidas_por_licitacion_o_lote","precio_de_la_oferta_mas_baja_por_licitacion_o_lote","precio_de_la_oferta_mas_alta_por_licitacion_o_lote","ofertas_excluidas_por_anormalmente_bajas_por_licitacion_o_lote","numero_del_contrato_licitacion_o_lote","fecha_formalizacion_del_contrato_licitacion_o_lote","fecha_entrada_en_vigor_del_contrato_de_licitacion_o_lote","adjudicatario_licitacion_o_lote","tipo_de_identificador_de_adjudicatario_por_licitacion_o_lote","identificador_adjudicatario_de_la_licitacion_o_lote","el_adjudicatario_es_o_no_pyme_de_la_licitacion_o_lote","importe_adjudicacion_sin_impuestos_licitacion_o_lote","importe_adjudicacion_con_impuestos_licitacion_o_lote"
"15965350","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Lq27wR2SO%2BrI8aL3PRS10Q%3D%3D",2024-12-22 09:26:54.408,"VIGENTE",2024-10-31,"Resuelta","A-10/25","Seguro de responsabilidad civil y patrimonial de la Universidad Autónoma de Madrid.",,"84000","28000","28000","66510000;","1","66510000","Servicios de seguros",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Privado","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-11-18 08:00:00,,"N/A","No","No",,"No",,,"Sin lotes","Seguro de responsabilidad civil y patrimonial de la Universidad Autónoma de Madrid.","84000","28000","28000","66510000;","1","66510000","Servicios de seguros",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-12-12,"2","19600","22711,5",,,2024-12-21,,"W.R. Berkley Europe AG, Sucursal en España","NIF","W0371455G",TRUE,"22711,5","22711,5"
"16316448","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=jAOMMf8MGuXLIx6q1oPaMg%3D%3D",2024-12-20 13:05:47.656,"VIGENTE",2024-12-18,"Resuelta","PNSP-A-2/25","servicios de soporte y mantenimiento correctivo y evolutivo de la Plataforma BI (UAM DATA) de la Universidad Autónoma de Madrid",,"90000","45000","54450","72000000;","1","72000000","Servicios TI: consultoría, desarrollo de software, Internet y apoyo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios","Sí","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Negociado sin publicidad","No aplica","Ordinaria","Electrónica",2024-12-12 12:00:00,,"2014/24/EU","No","No",,"No",,,"Sin lotes","servicios de soporte y mantenimiento correctivo y evolutivo de la Plataforma BI (UAM DATA) de la Universidad Autónoma de Madrid","90000","54450","45000","72000000;","1","72000000","Servicios TI: consultoría, desarrollo de software, Internet y apoyo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-12-18,"1","45000","45000",,,2024-12-19,,"ÁLAMOCONSULTING, S.L.","NIF","B85099828",FALSE,"45000","54450"
"8747430","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=%2BkUaXSa5wWtvYnTkQN0%2FZA%3D%3D",2024-12-19 12:45:27.58,"VIGENTE",2021-11-23,"Resuelta","A-14/22","Servicio de impresión de diverso material  destinado a la promoción de estudios en la Universidad Autónoma de Madrid",,"392607","78521,4","95010,9","79810000;","1","79810000","Servicios de impresión",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2021-12-20 07:00:00,,"2014/24/EU","Sí","No",,,,,"Sin lotes","Servicio de impresión de diverso material  destinado a la promoción de estudios en la Universidad Autónoma de Madrid","392607","95010,9","78521,4","79810000;","1","79810000","Servicios de impresión",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2022-02-01,"4","0,84","1,08",,,2022-02-28,,"JM COLOR IBÉRICA SL","NIF","B86207602",TRUE,"0,94","1,14"
"3916181","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Qw9qfS0Z28V7h85%2Fpmmsfw%3D%3D",2024-12-18 16:11:57.872,"VIGENTE",2019-08-02,"Resuelta","A-4/20","Servicio integral de impresión, fotocopiado y escaneado para la Universidad Autónoma de Madrid",,"2338661,25","935464,5","1131912,04","79521000;","1","79521000","Servicios de fotocopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto",,"Ordinaria","Electrónica",2019-09-06 14:00:00,,"2014/24/EU","Sí","No",,,,,"Sin lotes","Servicio integral de impresión, fotocopiado y escaneado para la Universidad Autónoma de Madrid","2338661,25","1131912,04","935464,5","79521000;","1","79521000","Servicios de fotocopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-10-15,"2",,,,,2019-11-15,,"CANON ESPAÑA S.A.U.","NIF","A28122125",,"0","0"
"3916181","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=Qw9qfS0Z28V7h85%2Fpmmsfw%3D%3D",2024-12-18 16:11:57.872,"VIGENTE",2019-08-02,"Resuelta","A-4/20","Servicio integral de impresión, fotocopiado y escaneado para la Universidad Autónoma de Madrid",,"2338661,25","935464,5","1131912,04","79521000;","1","79521000","Servicios de fotocopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto",,"Ordinaria","Electrónica",2019-09-06 14:00:00,,"2014/24/EU","Sí","No",,,,,"Sin lotes","Servicio integral de impresión, fotocopiado y escaneado para la Universidad Autónoma de Madrid","2338661,25","1131912,04","935464,5","79521000;","1","79521000","Servicios de fotocopia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2019-10-15,"2",,,,,2019-11-15,,"CANON ESPAÑA S.A.U.","NIF","A28122125",,"0","0"
"15432093","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=JAy9nlDJUvQl5NjlNci%2BtA%3D%3D",2024-12-17 09:00:00,"VIGENTE",2024-08-01,"Resuelta","S-09/24","Suministro, instalación y puesta en funcionamiento de un sistema de crecimiento de materiales bidimensionales (2D) mediante deposición por láser pulsado (PLD) en condiciones de ultra-alto-vacío (UHV), equipo 2D-PLD-UHV",,"308000","308000","372680","38000000;","1","38000000","Equipo de laboratorio, óptico y de precisión (excepto gafas)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-09-03 23:59:00,,"2014/24/EU","Sí","No",,"No",,,"Sin lotes","Suministro, instalación y puesta en funcionamiento de un sistema de crecimiento de materiales bidimensionales (2D) mediante deposición por láser pulsado (PLD) en condiciones de ultra-alto-vacío (UHV), equipo 2D-PLD-UHV","308000","372680","308000","38000000;","1","38000000","Equipo de laboratorio, óptico y de precisión (excepto gafas)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-10-17,"2","0","308000",,,2024-12-13,,"DEMCON TSST BV","OTROS","06088609",FALSE,"308000","372680"
"9084593","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=nHV5y7jfEB4SugstABGr5A%3D%3D",2024-12-16 12:41:37.96,"VIGENTE",2022-01-17,"Resuelta","A-18/22","servicio de mantenimiento correctivo, adaptativo y perfectivo del sistema de gestión documental Alfresco de la Universidad Autónoma de Madrid",,"60000","12000","14520","72267100;","1","72267100","Mantenimiento de software de tecnología de la información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2022-02-01 23:59:00,,"2014/24/EU","No","No",,,,,"Sin lotes","servicio de mantenimiento correctivo, adaptativo y perfectivo del sistema de gestión documental Alfresco de la Universidad Autónoma de Madrid","60000","14520","12000","72267100;","1","72267100","Mantenimiento de software de tecnología de la información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2022-02-24,"2","10966,05","11390",,,2022-03-03,2022-03-10,"IZERTIS, S.A","NIF","A33845009",FALSE,"10966,05","13268,92"
"8803153","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=lllgB3CuHLbnSoTX3z%2F7wA%3D%3D",2024-12-16 12:40:32.638,"VIGENTE",2021-11-30,"Resuelta","Aa-15/22","“Servicios de una Autoridad de Certificación para la provisión de certificados digitales de empleado público, persona física, sede y sello electrónico y representante ante administración pública”",,"47250","28350","34303,51","79132000;","1","79132000","Servicios de certificación",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Servicios",,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto simplificado","No aplica","Ordinaria","Electrónica",2021-12-17 10:00:00,,"2014/24/EU","No","No",,,,,"Sin lotes","“Servicios de una Autoridad de Certificación para la provisión de certificados digitales de empleado público, persona física, sede y sello electrónico y representante ante administración pública”","47250","34303,51","28350","79132000;","1","79132000","Servicios de certificación",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Adjudicado",2022-02-28,"3","0","20625",,,2022-03-01,,"FIRMAPROFESIONAL, S.A.","NIF","A62634068",TRUE,"20625","24956,25"
"15867314","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=NANTkvEW3Dg%2FbjW6njtWLw%3D%3D",2024-12-13 07:59:20.856,"VIGENTE",2024-10-17,"Resuelta","S-09/25","Renovación de varias licencias Oracle, cuyo uso es ampliamente empleado en la Universidad Autónoma de Madrid, a lo que se añade el soporte del fabricante. Los productos solicitados no se encuentran incluidos en la licencia denominada Oracle Campus.",,"181000","181000","219010","48000000;","1","48000000","Paquetes de software y sistemas de información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suministros","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-11-04 23:59:00,,"2014/24/EU","No","No",,"No",,,"Sin lotes","Renovación de varias licencias Oracle, cuyo uso es ampliamente empleado en la Universidad Autónoma de Madrid, a lo que se añade el soporte del fabricante. Los productos solicitados no se encuentran incluidos en la licencia denominada Oracle Campus.","181000","219010","181000","48000000;","1","48000000","Paquetes de software y sistemas de información",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-11-18,"1","179472","179472",,,2024-12-12,,"ABAST SYSTEMS & SOLUTIONS, S.L.","NIF","B59104612",FALSE,"179472","217161,12"
"15462932","https://contrataciondelestado.es/wps/poc?uri=deeplink:detalle_licitacion&idEvl=BH5nsq5RW%2FVPpzdqOdhuWg%3D%3D",2024-12-06 10:00:43.686,"VIGENTE",2024-08-07,"Resuelta","O-5/24","Obras de ejecución para la reparación de la cubierta de la biblioteca  de Ciencias del Campus de Cantoblanco de la Universidad Autónoma de Madrid.",,"410307,74","410307,74","496472,37","45261420;","1","45261420","Trabajos de impermeabilización",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Obras","No","ES300 - Madrid","Madrid","40.40841191","-3.68760088","Rectorado de la Universidad Autónoma de Madrid","40410210076921","Q2818013A","U02300001","https://contrataciondelestado.es/wps/poc?uri=deeplink:perfilContratante&idBp=2S%2Bw20IJp5sQK2TEfXGy%2BA%3D%3D","Organismo de Derecho público bajo el control de una autoridad regional","28049","Abierto","No aplica","Ordinaria","Electrónica",2024-09-09 23:59:00,,"2014/24/EU","No","No",,"No","Sí, previa autorización del Órgano de Contratación. La empresa subcontratada cumplirá con la solvencia económica y técnica correspondiente a las unidades de obra que le sean subcontratadas.
",,"Sin lotes","Obras de ejecución para la reparación de la cubierta de la biblioteca  de Ciencias del Campus de Cantoblanco de la Universidad Autónoma de Madrid.","410307,74","496472,37","410307,74","45261420;","1","45261420","Trabajos de impermeabilización",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ES300 - Madrid","Madrid","40.40841191","-3.68760088","Formalizado",2024-11-18,"16","292549,42","403742,82",,,2024-12-05,,"Ólmar Gestión de Obras SL","NIF","B87861365",TRUE,"303000","366630"
